index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
15118,693,2,26/03/2013,675,1,1,0,1,8484
521082,1037,6,07/02/2015,831,1,0,0,0,7768
445614,839,7,09/02/2014,0,0,0,0,0,0
65658,493,5,17/04/2015,884,1,1,0,0,9247
35640,476,2,04/03/2014,770,1,1,0,0,7128
140423,25,1,11/11/2013,1590,1,0,0,0,10716
45911,1015,2,07/10/2014,461,1,1,0,0,5891
660714,223,1,30/03/2015,1008,1,1,0,1,11291
276276,288,7,19/07/2015,0,0,0,0,0,0
382482,1078,4,26/06/2014,405,1,0,0,0,4731
7181,810,3,30/01/2013,402,1,0,0,0,4427
99472,675,5,04/04/2014,465,1,1,0,0,4328
79907,343,3,03/07/2013,719,1,1,0,0,7600
543821,105,3,13/02/2013,289,1,0,0,0,2382
646875,175,4,20/03/2014,629,1,1,0,0,5507
61397,1110,5,19/12/2014,734,1,1,0,0,6825
632,1086,7,23/02/2014,0,0,0,0,0,0
127897,689,2,03/03/2015,744,1,1,0,0,8327
120162,1052,7,15/03/2015,0,0,0,0,0,0
556851,520,2,14/01/2014,346,1,0,0,0,2885
79072,576,4,10/04/2014,792,1,0,0,0,5257
440682,1091,3,18/06/2014,734,1,1,0,0,8758
175613,336,2,22/07/2014,1722,1,0,0,0,10933
238792,817,6,07/09/2013,2235,1,0,0,0,14235
596453,667,6,09/05/2015,793,1,0,0,0,7878
51685,616,1,26/08/2013,979,1,1,0,1,9564
211809,654,6,16/02/2013,261,1,0,0,0,2486
539540,939,5,09/01/2015,610,1,1,0,0,6720
154721,766,7,08/09/2013,0,0,0,0,0,0
642847,719,3,06/03/2013,432,1,1,0,0,5844
479533,679,5,24/10/2014,1151,1,1,0,1,10885
202314,163,6,03/01/2015,564,1,0,0,0,5797
21547,402,7,29/12/2013,0,0,0,0,0,0
225632,162,5,07/11/2014,617,1,1,0,0,7298
232544,943,7,28/06/2015,0,0,0,0,0,0
161030,769,7,21/04/2013,2150,1,0,0,0,8033
341234,783,7,09/02/2014,0,0,0,0,0,0
453675,798,5,12/07/2013,882,1,0,0,0,6784
617616,247,7,20/04/2014,0,0,0,0,1,0
128739,48,3,28/08/2013,453,1,1,0,0,4191
465631,861,4,28/03/2013,629,1,1,0,1,4613
420997,743,7,26/10/2014,0,0,0,0,0,0
604490,171,7,19/01/2014,0,0,0,0,0,0
260550,157,5,13/06/2014,975,1,0,0,0,8973
367549,176,2,12/02/2013,657,1,0,0,0,5019
149006,542,5,14/02/2014,509,1,0,0,0,5256
371653,981,3,13/05/2015,874,1,0,0,0,6666
219105,183,1,02/02/2015,498,1,1,0,0,6960
38115,1001,4,18/09/2014,635,1,1,0,0,5913
638538,284,5,18/04/2014,0,0,1,b,1,0
121283,1044,7,17/03/2013,0,0,0,0,0,0
27435,1024,7,17/02/2013,0,0,0,0,0,0
9316,282,5,13/02/2015,597,1,0,0,0,4659
151987,839,7,07/06/2015,0,0,0,0,0,0
161310,856,1,07/07/2014,965,1,0,0,0,6963
301074,256,5,27/09/2013,1456,1,1,0,0,11448
114106,643,6,15/03/2014,757,1,0,0,0,5753
708704,986,6,13/09/2014,626,1,0,0,0,4404
229378,290,1,25/05/2015,0,0,0,a,0,0
646364,246,7,15/09/2013,0,0,0,0,0,0
627922,684,3,27/02/2013,444,1,0,0,0,4795
351307,198,3,26/03/2014,230,1,0,0,0,1699
677453,755,7,21/04/2013,0,0,0,0,0,0
228234,75,2,19/11/2013,637,1,1,0,0,6719
446794,779,2,21/01/2014,737,1,1,0,0,8109
554753,572,5,24/10/2014,602,1,1,0,0,6567
610133,672,3,31/07/2013,1690,1,1,0,1,12525
146132,398,2,26/02/2013,476,1,0,0,0,3662
654042,978,5,22/02/2013,1009,1,1,0,0,7644
382097,433,1,11/03/2013,605,1,0,0,0,4615
91124,668,6,18/01/2014,1092,1,0,0,0,8250
386152,525,1,25/08/2014,926,1,0,0,0,9293
78198,397,7,11/05/2014,0,0,0,0,0,0
631013,565,4,16/01/2014,635,1,0,0,0,4806
240073,293,3,20/03/2013,866,1,1,0,0,7509
513525,896,5,21/02/2014,1000,1,1,0,0,6374
88225,1020,7,15/03/2015,0,0,0,0,0,0
217047,103,1,13/10/2014,477,1,0,0,0,4532
1184,1095,7,07/06/2015,0,0,0,0,0,0
150965,864,2,29/01/2013,560,1,0,0,0,3902
186428,1054,2,25/02/2014,551,1,0,0,0,4850
506986,800,3,25/06/2014,455,1,0,0,0,4202
214656,764,2,17/02/2015,410,1,1,0,0,4688
496773,745,3,22/10/2014,725,1,1,0,1,8326
644963,1057,6,13/09/2014,692,1,0,0,0,6788
248442,661,4,31/07/2014,630,1,1,0,0,6963
597243,644,4,19/03/2015,0,0,1,0,0,0
488503,907,5,02/01/2015,952,1,0,0,1,8631
253209,1061,5,07/03/2014,600,1,1,0,0,7881
341953,110,5,03/07/2015,591,1,1,0,0,5523
34434,164,1,06/07/2015,635,1,0,0,0,5725
436197,366,6,27/07/2013,325,1,0,0,0,3343
248164,599,5,21/02/2014,901,1,1,0,0,8502
98209,484,4,10/10/2013,629,1,1,0,1,6266
595803,153,6,18/01/2014,357,1,0,0,0,3362
664891,214,7,02/02/2014,0,0,0,0,0,0
269008,1012,7,17/02/2013,0,0,0,0,0,0
29057,161,3,20/03/2013,710,1,1,0,0,7240
683198,418,1,24/06/2013,481,1,0,0,0,4372
662732,513,6,18/01/2014,2040,1,0,0,0,17089
458779,75,1,27/05/2013,675,1,1,0,0,6786
638053,926,7,22/06/2014,0,0,0,0,0,0
182347,1064,3,31/12/2014,630,1,0,0,1,5026
530573,427,4,03/10/2013,0,0,0,a,0,0
6125,291,2,27/08/2013,968,1,1,0,0,9376
286836,809,2,19/02/2013,819,1,1,0,0,8315
56707,284,6,24/01/2015,509,1,0,0,0,5607
391470,57,5,29/05/2015,949,1,0,0,0,9320
670927,212,2,02/04/2013,544,1,0,0,1,5362
493144,638,1,30/06/2014,597,1,1,0,0,7668
653520,649,4,01/08/2013,465,1,1,0,1,4534
162933,992,1,26/08/2013,904,1,1,0,1,9165
643479,1091,6,29/06/2013,575,1,0,0,0,6436
56384,333,6,08/06/2013,1080,1,0,0,0,8253
632011,702,3,25/03/2015,276,1,0,0,0,3028
186634,924,6,16/03/2013,279,1,0,0,0,2946
7862,492,2,17/03/2015,1257,1,1,0,0,9768
693725,954,2,16/06/2015,979,1,1,0,0,8939
258521,333,1,03/06/2013,1506,1,1,0,0,12929
164105,264,2,16/12/2014,1246,1,1,0,0,12721
512748,240,7,22/09/2013,0,0,0,0,0,0
206181,205,6,29/06/2013,810,1,0,0,0,6011
606119,487,4,14/11/2013,576,1,0,0,0,5347
26449,157,1,12/08/2013,1414,1,1,0,1,12902
515191,340,4,14/03/2013,657,1,0,0,0,5070
62198,623,1,10/06/2013,796,1,0,0,0,5905
639543,101,5,27/03/2015,723,1,0,0,0,6698
542217,456,1,20/07/2015,787,1,0,0,1,7005
310978,319,7,06/01/2013,0,0,0,0,0,0
173183,18,6,13/12/2014,565,1,0,0,0,5194
185567,954,7,26/01/2014,0,0,0,0,0,0
410541,414,2,17/03/2015,474,1,1,0,0,6521
696376,619,1,20/07/2015,414,1,0,0,0,3882
244475,112,5,19/04/2013,745,1,0,0,0,5938
215661,118,1,20/10/2014,814,1,1,0,1,8506
133548,13,4,09/04/2015,291,1,0,0,1,3897
469915,806,3,02/04/2014,561,1,1,0,0,7410
93515,985,6,13/12/2014,961,1,0,0,0,8101
555197,246,4,28/11/2013,919,1,0,0,0,7582
8820,785,3,22/10/2014,549,1,1,0,0,6192
69009,361,3,29/10/2014,594,1,0,0,1,5042
469362,468,6,28/06/2014,895,1,0,0,0,7704
136504,958,1,15/04/2013,669,1,0,0,0,4895
540600,552,6,12/07/2014,428,1,0,0,0,4277
569561,5,4,04/09/2014,587,1,1,0,0,5038
59826,720,1,07/07/2014,732,1,0,0,0,6495
328583,1016,2,30/04/2013,653,1,1,0,0,7063
130647,315,3,20/05/2015,457,1,1,0,0,4591
582234,1049,7,29/03/2015,0,0,0,0,0,0
216486,909,1,20/05/2013,0,0,0,a,0,0
262141,843,4,14/02/2013,1081,1,0,0,0,8487
365324,582,6,12/10/2013,617,1,0,0,0,5088
204760,487,5,12/04/2013,779,1,1,0,0,8014
17381,1020,6,19/04/2014,1350,1,0,0,1,11582
353862,46,5,31/05/2013,990,1,1,0,1,8844
277850,754,2,04/02/2014,1315,1,1,0,0,10982
379767,1032,3,12/11/2014,865,1,1,0,0,7700
33498,212,7,31/05/2015,0,0,0,0,0,0
197936,219,6,30/03/2013,359,1,0,0,0,2804
432388,263,4,28/03/2013,416,1,1,0,1,4686
336156,163,2,18/03/2014,927,1,1,0,0,8858
188596,827,6,26/10/2013,1963,1,0,0,0,14767
362973,1081,1,24/11/2014,1418,1,1,0,0,11703
323830,460,6,20/04/2013,170,1,0,0,0,1705
171572,640,4,13/11/2014,862,1,1,0,0,10006
422576,18,7,11/05/2014,0,0,0,0,0,0
608562,720,1,08/07/2013,697,1,0,0,1,6411
43594,619,6,20/07/2013,271,1,0,0,0,2740
128076,688,4,30/01/2014,345,1,0,0,0,3011
202687,768,7,03/05/2015,0,0,0,0,0,0
609488,115,7,22/09/2013,0,0,0,0,0,0
522694,185,1,07/10/2013,679,1,1,0,1,8490
61972,127,2,25/02/2014,492,1,0,0,0,3614
44555,367,1,12/05/2014,509,1,0,0,0,4465
611061,340,6,08/03/2014,499,1,0,0,0,4598
312644,388,2,26/05/2015,1162,1,0,0,1,10078
463933,832,3,09/10/2013,533,1,1,0,0,6494
599472,583,3,05/11/2014,462,1,1,0,0,4982
293444,105,5,13/09/2013,521,1,1,0,0,4009
311922,436,3,14/08/2013,663,1,1,0,1,6137
583997,74,7,05/07/2015,0,0,0,0,0,0
335996,167,3,15/07/2015,1298,1,1,0,1,12297
33527,639,2,28/10/2014,449,1,0,0,0,3685
281687,975,2,18/11/2014,650,1,0,0,0,5824
255321,238,2,08/10/2013,1285,1,1,0,0,9633
662642,775,5,11/04/2014,615,1,0,0,0,7236
240141,212,7,09/03/2014,0,0,0,0,0,0
308014,721,1,12/05/2014,690,1,0,0,0,6011
48087,616,4,02/01/2014,828,1,0,0,1,6187
364144,1075,5,15/02/2013,961,1,0,0,0,9678
407394,977,7,24/05/2015,0,0,0,0,0,0
546456,273,7,17/05/2015,0,0,0,0,0,0
34807,639,3,23/04/2014,463,1,0,0,1,4030
274284,827,2,28/10/2014,0,0,0,0,1,0
272889,506,6,15/11/2014,595,1,0,0,0,5184
423305,86,2,17/12/2013,1003,1,1,0,0,11525
91554,105,5,19/09/2014,586,1,1,0,0,5171
582069,1011,5,14/11/2014,857,1,1,0,0,7640
156314,1088,7,20/01/2013,0,0,0,0,0,0
374277,744,2,28/07/2015,860,1,1,0,0,10129
255380,594,2,20/01/2015,371,1,0,0,0,4081
193471,176,3,06/05/2015,758,1,1,0,0,7093
183481,211,7,16/02/2014,0,0,0,0,0,0
195695,281,7,27/04/2014,0,0,0,0,0,0
661577,849,6,01/02/2014,985,1,0,0,0,8387
111818,595,3,23/04/2014,1519,1,0,0,1,11690
197016,695,4,13/06/2013,469,1,0,0,0,4119
425820,249,4,09/10/2014,569,1,1,0,0,5708
519541,878,2,27/08/2013,1029,1,1,0,1,8558
228670,713,4,13/03/2014,1101,1,0,0,0,8666
646108,85,5,11/04/2014,894,1,0,0,0,6172
255484,460,5,17/05/2013,390,1,1,0,1,4124
697542,1095,1,05/05/2014,851,1,1,0,0,7979
606991,1097,7,06/10/2013,2394,1,0,0,0,11363
220678,146,3,24/07/2013,538,1,0,0,1,5319
70562,672,4,29/01/2015,1134,1,1,0,0,8602
199726,495,3,26/03/2014,312,1,0,0,0,3511
204563,683,2,22/07/2014,727,1,0,0,1,6687
31462,264,4,13/11/2014,817,1,1,0,0,6859
296887,391,1,19/08/2013,0,0,0,0,1,0
660568,1048,2,30/04/2013,635,1,1,0,0,7349
151590,499,6,10/01/2015,772,1,0,0,0,5921
57857,410,1,28/01/2013,669,1,0,0,0,4545
355659,585,1,18/05/2015,903,1,1,0,0,9763
175463,999,7,23/11/2014,0,0,0,0,0,0
549069,979,3,13/05/2015,752,1,0,0,0,6049
693040,1115,7,22/06/2014,0,0,0,0,0,0
226272,61,2,23/07/2013,451,1,0,0,0,3119
438287,650,5,10/07/2015,629,1,0,0,0,6340
495795,112,7,11/05/2014,0,0,0,0,0,0
216140,691,4,20/03/2014,556,1,1,0,0,7386
554974,400,1,07/10/2013,1627,1,1,0,0,13922
55568,161,3,25/12/2013,0,0,0,c,1,0
249142,276,7,08/06/2014,0,0,0,0,0,0
436208,970,1,02/02/2015,577,1,1,0,0,6310
432622,36,3,20/03/2013,1153,1,1,0,0,9678
541848,168,2,07/05/2013,736,1,0,0,0,7096
692566,622,4,06/02/2014,486,1,1,0,0,4865
200139,506,3,19/03/2014,1032,1,1,0,0,9846
394171,819,3,29/07/2015,570,1,1,0,1,6915
672492,230,2,04/11/2014,993,1,1,0,0,8502
464794,269,3,16/04/2014,1640,1,1,0,1,14198
535469,213,6,05/01/2013,506,1,0,0,0,5561
660327,813,1,13/05/2013,652,1,1,0,0,6640
26720,325,1,27/01/2014,600,1,0,0,0,5687
115754,236,1,19/05/2014,1107,1,1,0,0,10224
491795,6,3,30/04/2014,799,1,1,0,0,7298
423763,567,1,04/02/2013,935,1,1,0,0,8578
70580,586,5,08/05/2015,2426,1,1,0,0,17430
452290,699,5,13/02/2015,949,1,0,0,0,8422
28099,55,3,10/04/2013,524,1,1,0,0,5423
586473,1050,1,15/06/2015,550,1,1,0,0,7259
280145,392,1,29/12/2014,820,1,0,0,1,8852
148919,52,6,13/07/2013,544,1,0,0,0,7287
19897,816,7,25/01/2015,0,0,0,0,0,0
604669,250,1,02/12/2013,1018,1,1,0,0,11401
470040,476,7,27/01/2013,0,0,0,0,0,0
347370,1015,3,15/05/2013,487,1,1,0,0,6365
420372,453,4,16/10/2014,753,1,0,0,1,5943
456354,423,3,23/07/2014,1852,1,0,0,1,10064
409372,648,7,14/06/2015,0,0,0,0,0,0
620370,563,7,07/06/2015,0,0,0,0,0,0
651363,50,7,13/04/2014,0,0,0,0,0,0
186447,206,7,15/12/2013,0,0,0,0,0,0
291799,316,2,04/11/2014,1023,1,1,0,0,11583
522981,1026,5,26/09/2014,1088,1,0,0,0,8259
14920,609,6,15/03/2014,267,1,0,0,0,2599
250871,368,4,27/11/2014,741,1,1,0,0,10103
535405,261,3,25/02/2015,743,1,0,0,0,7898
147279,48,5,27/06/2014,357,1,0,0,0,3162
309350,46,2,10/12/2013,595,1,0,0,0,5218
282351,516,1,13/10/2014,630,1,0,0,1,4748
290417,551,3,04/12/2013,1078,1,1,0,0,12233
562840,484,3,15/01/2014,540,1,0,0,0,4493
473037,566,1,25/02/2013,467,1,0,0,0,3615
476853,789,1,01/04/2013,0,0,0,b,1,0
456908,788,6,19/01/2013,1329,1,0,0,0,14466
471985,1014,6,16/05/2015,521,1,0,0,0,5203
302635,113,3,23/04/2014,651,1,0,0,1,6271
20285,426,4,11/09/2014,527,1,0,0,0,3957
654755,133,6,10/08/2013,416,1,0,0,0,3257
471695,586,2,02/12/2014,3209,1,1,0,0,22111
696837,175,5,02/05/2014,890,1,1,0,1,7710
131878,313,4,06/02/2014,822,1,1,0,0,7878
158117,734,1,28/01/2013,705,1,0,0,0,5739
424032,932,7,08/09/2013,0,0,0,0,0,0
619817,239,2,04/03/2014,555,1,1,0,0,6790
393794,943,5,14/03/2014,576,1,0,0,0,6072
161836,789,5,13/09/2013,492,1,1,0,0,3695
575464,786,4,02/01/2014,441,1,0,0,1,2986
470789,964,2,16/06/2015,1357,1,1,0,0,11474
62053,1023,6,22/02/2014,607,1,0,0,0,5595
663520,98,3,11/12/2013,467,1,0,0,0,4926
9145,167,3,24/12/2014,633,1,0,0,1,4985
606615,728,2,13/01/2015,410,1,1,0,0,4962
93316,1083,4,18/09/2014,373,1,1,0,0,5123
237855,407,7,11/01/2015,0,0,0,0,0,0
434177,898,5,02/08/2013,739,1,1,0,1,7121
180159,912,1,24/03/2014,659,1,0,0,0,4385
76987,48,1,09/12/2013,478,1,0,0,0,4565
692409,776,4,31/07/2014,571,1,1,0,1,4953
509076,1035,2,07/01/2014,794,1,1,0,0,7455
361633,484,3,28/05/2014,909,1,0,0,0,7512
210867,931,1,02/02/2015,464,1,1,0,0,4899
130373,717,7,16/06/2013,0,0,0,0,0,0
33845,950,3,27/03/2013,668,1,1,0,1,7522
8385,663,4,15/08/2013,522,1,1,0,1,4031
166145,111,5,29/08/2014,562,1,0,0,1,4859
347595,539,4,20/02/2014,1090,1,1,0,0,10489
456231,502,4,04/12/2014,1847,1,1,0,0,15941
486633,832,6,09/08/2014,545,1,0,0,1,5942
1592,853,3,14/08/2013,1027,1,1,0,1,9436
239725,700,1,24/06/2013,579,1,0,0,0,5438
481697,78,2,30/09/2014,560,1,1,0,0,5751
663804,906,1,29/12/2014,1279,1,0,0,1,10861
129098,653,7,15/06/2014,0,0,0,0,0,0
7259,90,2,25/11/2014,1134,1,1,0,0,9288
495395,556,4,27/11/2014,869,1,1,0,0,7195
497310,46,4,25/04/2013,556,1,1,0,0,5700
564891,282,1,16/06/2014,817,1,1,0,0,6626
408314,601,7,19/04/2015,0,0,0,0,0,0
179974,267,2,02/04/2013,1144,1,0,0,1,7818
190929,712,2,29/04/2014,730,1,1,0,0,9043
153343,503,3,04/03/2015,431,1,1,0,0,5839
377125,1006,1,30/12/2013,1295,1,0,0,1,9940
324504,791,4,24/10/2013,738,1,1,0,1,7049
705583,596,6,28/02/2015,787,1,0,0,0,5129
129071,215,4,31/01/2013,518,1,0,0,0,5898
31239,718,4,16/07/2015,871,1,1,0,0,8308
81632,1096,7,29/12/2013,0,0,0,0,0,0
192319,681,6,08/06/2013,436,1,0,0,0,3350
562207,90,4,19/06/2014,0,0,1,a,0,0
468025,979,3,29/07/2015,600,1,1,0,1,6514
148890,79,2,25/06/2013,512,1,0,0,0,4724
280876,253,3,10/12/2014,551,1,0,0,0,5356
575634,935,6,12/04/2014,339,1,0,0,0,2856
28038,897,1,13/05/2013,306,1,1,0,0,3595
236891,913,5,22/02/2013,1139,1,1,0,0,8730
458578,72,6,01/03/2014,285,1,0,0,0,2536
542003,703,5,03/07/2015,389,1,1,0,1,3813
598606,492,5,29/05/2015,1231,1,0,0,1,7679
123229,657,7,19/01/2014,0,0,0,0,0,0
468819,150,2,27/01/2015,805,1,1,0,0,8415
424418,699,1,30/09/2013,949,1,0,0,0,7221
312386,562,4,02/01/2014,2696,1,0,0,1,15050
608596,883,1,24/02/2014,555,1,0,0,0,4817
69763,999,4,10/07/2014,615,1,0,0,0,7680
509681,594,5,17/07/2015,481,1,1,0,1,4638
63693,877,7,22/12/2013,1103,1,0,0,0,8613
595617,401,5,22/11/2013,734,1,1,0,0,7662
19623,262,5,30/01/2015,3592,1,1,0,0,22742
341586,970,1,04/02/2013,565,1,1,0,0,5786
30487,813,6,31/08/2013,457,1,0,0,0,3935
695991,655,4,25/07/2013,459,1,0,0,1,4737
163890,69,2,13/01/2015,1240,1,1,0,0,10421
602153,722,6,07/12/2013,2246,1,0,0,0,16009
123616,875,3,03/04/2013,422,1,0,0,1,3906
51371,849,5,06/02/2015,936,1,1,0,0,8794
144747,93,7,13/10/2013,0,0,0,0,0,0
437272,368,3,18/12/2013,993,1,1,0,0,12144
506102,767,1,22/06/2015,569,1,0,0,0,5453
203020,616,4,23/04/2015,772,1,0,0,0,7216
281164,351,3,11/09/2013,471,1,1,0,0,5521
214244,91,7,22/12/2013,0,0,0,0,0,0
237443,256,5,01/08/2014,1280,1,1,0,1,10086
386357,454,6,21/09/2013,236,1,0,0,0,1935
447015,195,4,24/04/2014,1080,1,0,0,1,8262
354169,416,1,01/06/2015,1790,1,1,0,0,16433
416319,1085,3,07/08/2013,744,1,0,0,0,6452
165693,325,3,04/09/2013,729,1,0,0,0,5886
381115,461,4,15/01/2015,460,1,1,0,0,4890
163379,1051,2,08/04/2014,1027,1,0,0,0,7015
274241,1009,1,27/04/2015,562,1,1,0,0,7049
432725,326,5,19/06/2015,503,1,1,0,0,6094
195264,806,7,15/02/2015,0,0,0,0,0,0
387878,214,5,16/01/2015,747,1,1,0,0,10381
563051,362,7,12/01/2014,0,0,0,0,0,0
115977,121,7,31/05/2015,0,0,0,0,0,0
601658,1038,2,27/05/2014,378,1,0,0,0,3906
642501,1030,1,25/03/2013,491,1,1,0,1,5993
633839,869,6,25/07/2015,531,1,0,0,0,4729
459281,849,1,15/04/2013,687,1,0,0,0,5397
48354,993,4,04/12/2014,912,1,1,0,0,9312
660795,780,6,29/06/2013,349,1,0,0,0,2824
509195,1092,1,23/06/2014,1086,1,0,0,0,10301
608563,142,1,14/04/2014,705,1,1,0,1,7340
92274,37,4,23/05/2013,752,1,0,0,0,6508
132521,935,4,23/01/2014,630,1,1,0,0,6209
438330,785,5,14/06/2013,462,1,0,0,0,4788
475338,976,5,23/01/2015,678,1,0,0,0,6079
548966,397,7,09/06/2013,0,0,0,0,0,0
77067,451,2,10/02/2015,380,1,0,0,0,4136
79241,240,2,22/01/2013,448,1,1,0,0,5030
365507,199,4,11/04/2013,619,1,1,0,0,7930
279190,124,4,18/12/2014,567,1,1,0,0,5670
522802,494,5,26/04/2013,1186,1,1,0,0,8332
662539,1008,5,16/01/2015,733,1,1,0,0,6571
349120,21,2,30/09/2014,734,1,1,0,0,7784
354497,684,6,25/07/2015,827,1,0,0,0,8830
41284,470,1,01/06/2015,2016,1,1,0,0,18221
86596,866,7,28/04/2013,0,0,0,0,0,0
473438,1083,1,13/04/2015,484,1,1,0,0,6625
115292,201,5,21/03/2014,458,1,1,0,0,5739
471635,971,5,25/07/2014,797,1,0,0,1,6625
512252,846,1,21/01/2013,781,1,1,0,0,7447
224573,795,4,24/07/2014,317,1,0,0,1,2927
487192,545,1,30/09/2013,1070,1,0,0,0,9300
550165,285,4,25/12/2014,0,0,0,c,1,0
162403,577,7,01/12/2013,0,0,0,0,0,0
275404,541,2,01/01/2013,0,0,0,a,1,0
694061,842,1,27/04/2015,1191,1,1,0,0,12780
56614,206,4,03/01/2013,458,1,0,0,1,3952
42176,161,5,10/10/2014,883,1,1,0,1,7911
214614,40,1,18/11/2013,762,1,1,0,0,7536
498640,918,1,07/07/2014,553,1,0,0,0,4874
289676,468,2,09/12/2014,630,1,0,0,0,5584
167195,600,6,14/09/2013,652,1,0,0,0,6704
205804,864,1,14/07/2014,683,1,1,0,0,5746
82613,491,6,16/05/2015,556,1,0,0,0,6919
381240,580,3,26/11/2014,1922,1,1,0,0,14196
330330,752,1,15/06/2015,651,1,1,0,0,8582
546343,743,4,22/08/2013,378,1,0,0,1,3042
308575,210,4,03/01/2013,243,1,0,0,1,2244
399010,417,7,05/10/2014,0,0,0,0,0,0
220937,804,1,30/03/2015,607,1,1,0,1,7614
279905,314,5,03/05/2013,672,1,1,0,0,6817
205129,235,1,08/04/2013,642,1,1,0,0,8078
371049,848,7,20/01/2013,0,0,0,0,0,0
498362,102,1,15/12/2014,1525,1,1,0,0,15452
642616,779,1,09/02/2015,488,1,0,0,1,4448
45044,416,4,17/10/2013,1076,1,0,0,0,7698
645779,595,3,10/09/2014,1445,1,0,0,0,10827
613210,840,5,08/05/2015,1166,1,1,0,0,8026
87523,703,6,23/11/2013,264,1,0,0,0,2510
606640,610,7,26/10/2014,0,0,0,0,0,0
39764,912,6,08/06/2013,822,1,0,0,0,6367
622428,599,7,05/05/2013,0,0,0,0,0,0
355246,931,4,02/10/2014,583,1,1,0,0,4820
21961,152,1,21/01/2013,749,1,1,0,0,7872
49370,950,5,03/04/2015,0,0,1,b,1,0
233693,1067,6,08/03/2014,458,1,0,0,0,4726
373668,1035,2,07/10/2014,765,1,1,0,0,7454
330983,459,4,19/02/2015,1276,1,1,0,0,10178
234608,161,4,10/10/2013,755,1,1,0,0,6808
604182,693,4,12/09/2013,552,1,1,0,0,7471
603928,435,6,28/12/2013,239,1,0,0,0,2057
230740,109,6,14/02/2015,682,1,0,0,0,6453
121776,88,7,22/03/2015,0,0,0,0,0,0
356068,230,5,23/01/2015,881,1,0,0,0,6855
256683,462,4,29/05/2014,0,0,0,a,0,0
384940,901,5,30/05/2014,703,1,0,0,1,6241
683726,449,1,09/02/2015,1397,1,0,0,0,9094
163721,98,5,15/05/2015,520,1,0,0,0,4925
86766,1088,5,17/04/2015,593,1,1,0,0,6365
39513,1026,5,19/04/2013,1178,1,0,0,0,8339
592129,428,4,13/02/2014,451,1,0,0,0,5137
637379,662,4,11/07/2013,600,1,0,0,1,5483
9592,395,5,21/11/2014,541,1,0,0,0,4869
682316,238,4,14/11/2013,1049,1,0,0,0,6683
646643,366,2,30/06/2015,780,1,1,0,0,8621
596610,962,1,23/06/2014,814,1,0,0,0,5801
673589,803,6,22/03/2014,389,1,0,0,0,4001
326157,968,6,22/11/2014,609,1,0,0,0,5565
100541,261,5,05/12/2014,1250,1,1,0,0,11971
190094,559,6,31/01/2015,343,1,0,0,0,2752
141835,708,4,02/01/2014,426,1,0,0,1,3643
418182,723,4,26/09/2013,539,1,1,0,0,6243
50000,579,2,18/11/2014,678,1,0,0,0,5462
53571,1082,1,13/05/2013,1211,1,1,0,0,10150
563646,951,5,03/05/2013,853,1,1,0,0,8028
1122,231,3,09/01/2013,390,1,1,0,0,5038
488408,984,7,27/07/2014,0,0,0,0,0,0
320807,776,1,09/06/2014,0,0,0,a,0,0
230222,558,5,25/01/2013,539,1,1,0,0,4620
550016,15,7,05/04/2015,0,0,0,0,0,0
399273,502,2,26/05/2015,1525,1,0,0,0,10377
51991,665,6,20/06/2015,763,1,0,0,0,7345
10832,1038,2,09/07/2013,376,1,0,0,0,3836
630392,725,3,26/06/2013,490,1,0,0,1,4719
247565,297,1,03/03/2014,950,1,1,0,0,10529
440150,864,6,08/11/2014,351,1,0,0,0,2824
158232,478,5,31/07/2015,870,1,1,0,1,7534
509098,196,1,13/10/2014,676,1,0,0,1,4818
348880,819,1,10/03/2014,544,1,0,0,0,5745
474161,311,2,24/03/2015,773,1,0,0,0,6538
458751,983,7,13/10/2013,0,0,0,0,0,0
384014,286,6,01/11/2014,294,1,0,0,0,2579
689601,509,7,27/04/2014,0,0,0,0,0,0
128369,525,3,03/09/2014,929,1,1,0,0,10966
321721,34,1,19/01/2015,957,1,0,0,0,7602
556778,798,1,13/04/2015,1263,1,1,0,0,14227
61403,750,1,18/02/2013,441,1,1,0,0,5641
576663,857,6,21/02/2015,1142,1,0,0,0,8226
567979,840,1,29/07/2013,1364,1,1,0,1,10855
179981,914,3,10/09/2014,1015,1,0,0,0,7474
367361,1074,4,22/05/2014,567,1,1,0,0,5307
119451,1041,6,23/02/2013,602,1,0,0,0,5880
77946,704,3,12/03/2014,1016,1,0,0,0,8833
392892,262,2,14/04/2015,2932,1,1,0,0,18556
199722,842,3,14/08/2013,1397,1,1,0,1,18291
635041,52,3,14/05/2014,340,1,0,0,0,4727
601006,864,2,11/02/2014,581,1,0,0,0,3845
377420,459,1,20/07/2015,1078,1,0,0,1,8106
473450,675,4,28/03/2013,1024,1,1,0,1,9866
421137,989,7,23/02/2014,0,0,0,0,0,0
466625,385,5,21/03/2014,644,1,1,0,0,7582
145798,829,5,22/08/2014,730,1,1,0,1,7001
672108,102,6,07/02/2015,883,1,0,0,0,7410
438333,42,3,08/04/2015,1062,1,0,0,1,8835
228115,719,6,28/12/2013,627,1,0,0,0,5693
406647,690,2,21/05/2013,838,1,0,0,1,6618
671102,671,6,24/01/2015,484,1,0,0,0,4847
219682,729,5,10/05/2013,1304,1,0,0,0,11813
326326,1064,7,11/01/2015,0,0,0,0,0,0
